flow,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,std_fiat,std_biat,feduration,total_fpackets,total_bpackets,total_fpktl,total_bpktl,min_fpktl,min_bpktl,max_fpktl,max_bpktl,mean_fpktl,mean_bpktl,std_fpktl,std_bpktl,avgPacketSize,fPktsPerSecond,bPktsPerSecond,flowPktsPerSecond,flowBytesPerSecond,label
192.168.100.9:58154<->212.188.34.18:443,89.087934,89.082490,0.000000,0.000000,14.929539,14.929539,0.046111767080745346,0.01362951193390453,0.708975006561996,0.38652549880409975,89.087934,1933,6537,147222,9540650,54,54,1466,1466,76.1624418003104,1459.484472999847,150.68508321309452,89.11723217243055,1143.7865407319953,21.69766334462307768861269137,73.37694013647235325942119165,95.07460348109543094803388302,108745.0518271082591274369434,Win10_Chrome
192.168.100.9:58155<->212.188.34.18:443,90.110975,90.110939,0.000000,0.000000,45.006457,45.006457,2.650322794117647,1.5808936666666666,10.747954776728852,8.354636133490478,90.114467,35,58,4486,76231,54,54,1466,1466,128.17142857142858,1314.3275862068965,266.0052504694426,410.77011063008695,867.9247311827957,0.3883949066690923223237840379,0.6436258453373529912794135485,1.032020752006445313603197586,895.7163337602607137431107482,Win10_Chrome
192.168.100.9:58157<->74.125.131.154:443,0.025141,14.319743,0.005433,0.000000,0.019708,0.019708,0.0125705,1.1015186923076923,0.010093949301437966,1.5494631263093133,14.339327,3,14,691,768,54,54,571,66,230.33333333333334,54.857142857142854,295.08699282302047,3.207134902949093,85.82352941176471,0.2092148397201625989838993141,0.9763359186940921285915301325,1.185550758414254727575429447,101.7481503839057439725030331,Win10_Chrome
192.168.100.9:58158<->74.125.131.154:443,0.020724,14.034756,0.003374,0.00000,0.017350,0.017350,0.010362,1.169563,0.009882524373863189,2.083399311467461,14.052012,3,13,691,714,54,54,571,66,230.33333333333334,54.92307692307692,295.08699282302047,3.3282011773513753,87.8125,0.2134925589303510415447979976,0.9251344220315211800274579896,1.138626980961872221572255987,99.98568176571440445681372888,Win10_Chrome
192.168.100.9:58159<->108.177.14.105:443,82.209904,82.208168,0.000000,0.000000,45.033623,45.033623,0.6135067462686566,0.5303752774193549,4.421736122030848,4.113473481001913,82.232630,135,156,15906,136681,54,54,1466,1466,117.82222222222222,876.1602564102565,183.9958576215523,666.5106973155516,524.3539518900344,1.641684085745524617174471983,1.897057165750384002068278736,3.538741251495908619242750718,1855.552959938165664894823381,Win10_Chrome
192.168.100.9:58160<->108.177.14.95:443,91.137971,91.145755,0.000031,0.000000,45.034217,45.034217,2.531610305555555,1.7528029807692307,10.454940857848033,8.74226617238947,91.171629,37,53,5536,32765,54,54,1309,1466,149.6216216216216,618.2075471698113,240.11054761312565,653.3764481666507,425.56666666666666,0.4058280016034374026595488384,0.5813211914860049281339483361,0.9871491930894423307934971744,420.0977916057636745746859475,Win10_Chrome
192.168.100.9:58161<->64.233.162.148:443,0.033185,14.931626,0.005543,0.000000,0.027642,0.027642,0.0165925,1.1485866153846154,0.015626352757441512,1.6522423151069852,14.959096,3,14,691,3592,54,54,571,1466,230.33333333333334,256.57142857142856,295.08699282302047,512.3955374641614,251.94117647058823,0.2005468779664225699200005134,0.9358854305099719929600023959,1.136432308476394562880002909,286.3140927767292889891207330,Win10_Chrome
192.168.100.9:58162<->74.125.131.154:443,0.028368,14.285325,0.005146,0.000000,0.023222,0.023222,0.014184,1.098871153846154,0.012781662176728032,1.5365109712606375,14.308491,3,14,691,768,54,54,571,66,230.33333333333334,54.857142857142854,295.08699282302047,3.207134902949093,85.82352941176471,0.2096657152735393271030467154,0.9784400046098501931475513386,1.188105719883389520250598054,101.9674261946979594144483859,Win10_Chrome
192.168.100.9:55760<->77.74.181.38:443,113.336088,113.244845,0.000000,0.000000,19.503823,19.503823,0.3632566923076923,0.4660281687242798,2.106502898140687,2.400700417438018,113.336088,313,244,198217,30366,54,54,1466,1315,633.2811501597444,124.45081967213115,625.0434940219645,109.43025683254373,410.38240574506284,2.761697580385869679920485697,2.152888848607515022046640608,4.914586428993384701967126305,2016.859801972342648706914959,Win10_Chrome
192.168.100.9:58163<->64.233.162.148:443,0.025800,14.631469,0.003115,0.000000,0.022685,0.022685,0.0129,1.1254976153846152,0.013838079707820734,1.5961397396423105,14.654038,3,14,691,2180,54,54,571,1466,230.33333333333334,155.71428571428572,295.08699282302047,377.13972692673684,168.88235294117646,0.2047217292598804506989814002,0.9553680698794421032619132010,1.160089799139322553960894601,195.9186949017055913189252000,Win10_Chrome
192.168.100.9:58164<->74.125.131.154:443,0.033598,14.756922,0.004688,0.00000,0.028910,0.028910,0.016799,1.135147846153846,0.017127540453900556,1.6144776086578203,14.785578,3,14,691,768,54,54,571,66,230.33333333333334,54.857142857142854,295.08699282302047,3.207134902949093,85.82352941176471,0.2029004209372132763426631005,0.9468686310403286229324278023,1.149769051977541899275090903,98.67723804913139006131515454,Win10_Chrome
192.168.100.9:58165<->74.125.131.94:443,90.492106,90.476685,0.000038,0.000000,45.034144,45.034144,4.309147904761905,4.112576590909091,13.538093397283241,13.242965822353698,90.509538,22,23,3437,7135,54,54,1147,1466,156.22727272727272,310.2173913043478,248.74943059387937,481.52210904794015,234.93333333333334,0.2430683051326590574354716074,0.2541168644568708327734475896,0.4971851695895298902089191970,116.8053691755668888730820833,Win10_Chrome
192.168.100.9:58166<->74.125.131.94:443,0,31.206854,1649875828.754366,0.304748,1649875828.754366,1649875828.754366,0.0,6.2413708,0.0,6.433922699614225,31.229826,1,6,66,396,66,66,66,66,66.0,66.0,0.0,0.0,66.0,0.03202067152087238654483697732,0.1921240291252343192690218639,0.2241447006461067058138588412,14.79355024264304258371468352,Win10_Chrome
192.168.100.9:58167<->108.177.14.105:443,10.173582,10.165711,0.000151,0.00000,9.989616,9.989616,1.4533688571428571,1.270713875,3.7643516454392887,3.5132460478061525,10.190375,8,9,1025,4788,54,54,571,1466,128.125,532.0,180.30643558754556,700.6718204694691,341.94117647058823,0.7850545244900212210051151209,0.8831863400512738736307545110,1.668240864541295094635869632,570.4402438575616697128417747,Win10_Chrome
192.168.100.9:5353<->224.0.0.251:5353,107.450830,0,0.001551,0,29.712722,29.712722,3.1603185294117644,0.0,7.386002931795548,0.0,107.450830,35,0,4214,0,69,0,186,0,120.4,0.0,54.446519901750975,0.0,120.4,0.3257303829109556436185741888,0E+6,0.3257303829109556436185741888,39.21793810247905949167633233,Win10_Chrome
192.168.100.9:58168<->74.125.131.94:443,90.757889,90.467596,0.000000,0.000000,45.060658,45.060658,4.125358590909091,4.112163454545454,13.244677139477405,13.245034143356078,90.783362,23,23,6022,8328,54,56,1466,1466,261.82608695652175,362.0869565217391,420.4413970810279,499.0361540048501,311.95652173913044,0.2533503881471144459267767589,0.2533503881471144459267767589,0.5067007762942288918535535179,158.0686117352648825673585431,Win10_Chrome
192.168.100.9:58169<->74.125.131.94:443,0.305313,0.204863,0.000058,0.000000,0.185079,0.185079,0.04361614285714286,0.0409726,0.06838720589269257,0.09161751881490787,0.305313,8,6,1061,5019,54,56,571,1466,132.625,836.5,178.28783910134916,707.893706710266,434.2857142857143,26.20261829663329108161133001,19.65196372247496831120849751,45.85458201910825939281982752,19913.98990544130122202461081,Win10_Chrome
192.168.100.9:58170<->74.125.131.95:443,90.268734,90.281202,0.000027,0.000000,45.125071,45.125071,5.309925529411764,5.015622333333333,14.966673368522438,14.575522482298647,90.299195,18,19,2322,7025,54,54,571,1466,129.0,369.7368421052632,146.83964843645322,516.2038617645018,252.6216216216216,0.1993373252109279600997550421,0.2104116210559795134386303222,0.4097489462669074735383853643,103.5114432636968690584672433,Win10_Chrome
149.154.167.50:443<->192.168.100.9:56998,90.112705,90.112663,90.112705,90.112663,90.112705,90.112705,90.112705,90.112663,0.0,0.0,90.113131,2,2,108,108,54,54,54,54,54.0,54.0,0.0,0.0,54.0,0.02219432371071425761468658768,0.02219432371071425761468658768,0.04438864742142851522937317537,2.396986960757139822386151470,Win10_Chrome
192.168.100.9:58171<->173.194.222.94:443,63.039185,45.088649,0.004714,0.003884,44.958086,44.958086,10.506530833333334,11.27216225,18.33693471015603,22.50445493670591,63.039185,7,5,1018,1114,54,54,617,662,145.42857142857142,222.8,209.24296654277066,260.9735618793597,177.66666666666666,0.1110420447218662487467120649,0.07931574622990446339050861777,0.1903577909517707121372206827,33.82023419243126318971287462,Win10_Chrome
192.168.100.9:58172<->192.168.1.4:58172,15.033012,0,1.001136,0,8.007824,8.007824,3.758253,0.0,3.096611475359262,0.0,15.033012,5,0,330,0,66,0,66,0,66.0,0.0,0.0,0.0,66.0,0.3326013442948093169885050315,0E+6,0.3326013442948093169885050315,21.95168872345741492124133208,Win10_Chrome
192.168.100.9:55897<->108.177.14.188:5228,90.056243,90.052681,45.023345,45.025360,45.032898,45.032898,45.0281215,45.0263405,0.006754991080675088,0.0013866363979068196,90.077393,3,3,165,198,55,66,55,66,55.0,66.0,0.0,0.0,60.5,0.03330469388695563158671787937,0.03330469388695563158671787937,0.06660938777391126317343575874,4.029867960321631421992863404,Win10_Chrome
192.168.100.9:58174<->142.251.1.95:443,64.484873,64.486252,0.000027,0.000000,45.031142,45.031142,3.070708238095238,2.8037500869565215,10.496029756765799,10.04616238260664,64.505710,22,24,3592,8060,54,54,854,1466,163.27272727272728,335.8333333333333,221.8043285717395,472.2220062517267,253.30434782608697,0.3410550786899330307347985163,0.3720600858435633062561438359,0.7131151645334963369909423522,180.6351716770499851873578324,Win10_Chrome
192.168.100.9:58175<->64.233.162.154:443,0.022450,14.909991,0.003371,0.000000,0.019079,0.019079,0.011225,1.064999357142857,0.01110723331887829,1.6091760099045247,14.928960,3,15,691,822,54,54,571,66,230.33333333333334,54.8,295.08699282302047,3.0983866769659327,84.05555555555556,0.2009517072857050993505240821,1.004758536428525496752620410,1.205710243714230596103144492,101.3466443744239384391143120,Win10_Chrome
192.168.100.9:58176<->64.233.162.154:443,0.024880,14.556351,0.004139,0.000000,0.020741,0.020741,0.01244,1.039739357142857,0.011739386781259062,1.5599787037659105,14.576973,3,15,691,5058,54,54,571,1466,230.33333333333334,337.2,295.08699282302047,584.2175719957175,319.3888888888889,0.2058040445022433669870967038,1.029020222511216834935483519,1.234824267013460201922580223,394.3891506144657056029396501,Win10_Chrome
192.168.100.9:58177<->74.125.205.101:443,48.991365,0.034028,0.000906,0.000000,29.975602,29.975602,4.08261375,0.008507,8.404934488111818,0.016357766004765645,48.991365,13,5,1232,5930,54,66,571,1466,94.76923076923077,1186.0,143.12765505319246,626.0990336999411,397.8888888888889,0.2653528841256005012311863529,0.1020588015867694235504562896,0.3674116857123699247816426425,146.1890273928885222936735892,Win10_Chrome
192.168.100.9:58178<->74.125.205.101:443,48.997563,0.039125,0.014477,0.000000,29.970158,29.970158,4.454323909090909,0.00978125,8.710463881928543,0.018467013661751956,48.997563,12,5,1178,4518,54,54,571,1466,98.16666666666667,903.6,148.9434507293003,770.1096025891379,335.05882352941177,0.2449101397144996782799177175,0.1020458915477081992832990490,0.3469560312622078775632167665,116.2506796511491806235342766,Win10_Chrome
192.168.100.9:55896<->5.255.255.60:443,45.024954,45.031020,45.024954,45.031020,45.024954,45.024954,45.024954,45.03102,0.0,0.0,45.042870,2,2,110,132,55,66,55,66,55.0,66.0,0.0,0.0,60.5,0.04440214400192527696392348001,0.04440214400192527696392348001,0.08880428800385055392784696002,5.372659424232958512634741081,Win10_Chrome
192.168.100.9:58179<->46.235.188.74:443,46.017920,46.011248,0.000016,0.00000,44.956261,44.956261,0.1685638095238095,0.08129195759717314,2.720682468302063,1.8916933092366055,46.022153,274,567,22179,765590,54,54,571,1466,80.94525547445255,1350.2469135802469,48.57365461298919,338.8616764193873,936.705112960761,5.953654536761893777546652370,12.32015373118245902141953246,18.27380826794435279896618483,17117.16963784810328191295179,Win10_Chrome
192.168.100.9:58180<->92.50.248.113:443,70.125569,45.045187,0.000363,0.000000,45.011421,45.011421,8.765696125,5.630648375,17.072543195975264,15.914561369699593,70.125569,9,9,1101,5084,54,54,571,1466,122.33333333333333,564.8888888888889,170.52639091941163,652.1252648924983,343.6111111111111,0.1283412046182470191436165031,0.1283412046182470191436165031,0.2566824092364940382872330063,88.19892784042864593369645243,Win10_Chrome
192.168.100.9:58181<->213.24.64.198:443,35.699788,35.697460,0.001932,0.000000,29.964620,29.964620,3.966643111111111,3.245223636363636,9.86921315655095,8.986190526646597,35.709366,10,12,1848,4456,54,54,707,1466,184.8,371.3333333333333,244.63841798776323,540.9823276114284,286.54545454545456,0.2800385758739037819937772068,0.3360462910486845383925326482,0.6160848669225883203863098550,176.5363182309089441688771512,Win10_Chrome
192.168.100.9:58182<->78.41.110.74:443,46.083554,46.136295,0.000024,0.000000,45.002028,45.002028,1.3166729714285714,0.9415570408163265,7.601786705390851,6.4347281008737465,46.143667,36,50,4455,51380,54,54,831,1466,123.75,1027.6,165.22994799456217,581.1717930708824,649.2441860465116,0.7801720656487920650086175423,1.083572313401100090289746586,1.863744379049892155298364129,1210.025202375008470826560013,Win10_Chrome
192.168.100.9:49292<->192.168.100.1:53,0,0,1649875865.547971,0,1649875865.547971,1649875865.547971,0.0,0.0,0.0,0.0,0.035102,1,1,76,92,76,92,76,92,76.0,92.0,0.0,0.0,84.0,28.48840521907583613469317988,28.48840521907583613469317988,56.97681043815167226938635975,4786.052076804740470628454219,Win10_Chrome
192.168.100.9:58184<->217.69.133.145:443,60.760062,60.754981,0.000038,0.000000,37.972425,37.972425,2.5316692499999998,3.5738224117647057,8.27775599944065,9.732428300012868,60.760062,25,18,4983,10125,54,54,687,1466,199.32,562.5,230.58977282900761,544.1265261596684,351.3488372093023,0.4114544846909471553863786380,0.2962472289774819518781926194,0.7077017136684291072645712573,248.6501741884331849430963385,Win10_Chrome
